participant_id,site,programme,intervention,prior_score,attendance_rate,self_efficacy_baseline,Baseline,FollowUp,Post,self_efficacy_post,completed_on_time
188,Site_C,Doctoral,Control,65.97878251720334,74.39354723500611,4.272254508455469,40.104313151172704,40.064916793921384,50.62243968464408,4.5621997657330144,1
189,Site_A,Masters,Control,82.30889434357822,68.8308318558343,3.5909970577403456,45.930573685933254,47.91874404405231,50.785240980357926,3.8752011863494804,0
190,Site_B,Doctoral,Workshop,81.46539031793981,66.95557243710583,3.4398692450292128,57.444761337358564,,70.20675276715136,3.9765613999258154,1
191,Site_A,Doctoral,Control,64.32705559856684,85.13712765670262,2.2705989070978343,44.584738988241824,38.14681164919222,47.629379095452045,2.797825886372148,0
192,Site_B,Masters,Workshop,60.841544101715044,71.90135571033294,3.1540216405857726,32.045818229013015,40.846539830642406,37.71850733494987,3.4054832280324967,0
193,Site_A,Doctoral,Control,70.7264963889142,84.45720918597414,2.7764569825487064,47.47675073144928,,50.177453486945424,2.453856204444337,0
194,Site_B,Masters,Workshop,70.45580883051808,79.65246824055099,2.8609156417826473,48.77745748205825,46.218634589686744,45.92987881204191,2.7787009630098067,0
195,Site_B,Masters,Control,73.00554254905465,87.36179110564936,4.07974146870961,43.72790636669968,33.37209387428431,40.868055715487465,3.5406519727837344,1
196,Site_B,Doctoral,Workshop,79.39538232941658,79.62963863255689,4.015406181101356,49.4711680461145,65.66150902759796,58.52973995143219,4.604957168520047,1
197,Site_B,Doctoral,Blended,64.6585998334061,74.12536006753245,2.87759497690509,43.86965191655652,59.346843812546645,49.04071104977759,3.384849048081465,0
198,Site_A,Masters,Blended,82.16623013739968,95.59673533887943,3.3165710238157686,51.54980191564288,63.6082712463021,62.95840984269472,4.321519275909445,1
199,Site_B,Doctoral,Workshop,83.42005386733054,78.28641058693752,3.621691957021623,42.46857016319058,70.81328216123686,67.8967803119396,4.733658738686087,1
200,Site_A,Masters,Blended,81.84203597293126,95.58786259274677,2.201357503514598,49.501610407180955,,51.05190745265084,2.62800526040226,1
201,Site_A,Doctoral,Blended,76.38389730150817,76.83041030171583,4.1359654978752305,59.81859681243795,62.86083272721615,62.83942770120978,4.688841349711301,1
202,Site_C,Doctoral,Workshop,68.91521178327696,94.13670920785879,3.8840117020491545,38.12097125705876,51.90257989239213,42.02335848527406,4.535881363392862,1
203,Site_B,Masters,Control,63.52944279675104,79.57091683692582,2.7963763366131,51.770324055602195,38.87225317296131,50.893751484064445,3.5330246400054257,0
204,Site_A,Doctoral,Control,65.84167607344642,79.60293582741605,2.47378209081637,36.844912075570434,43.9394709417708,46.940708281754034,2.1975909645320715,0
205,Site_C,Masters,Workshop,71.18554775373845,67.84497110013484,3.18999736561242,27.432831331960728,39.441670893167554,42.89859036851277,4.380910442806948,1
206,Site_A,Doctoral,Control,72.10199191277265,57.201771728771604,4.0818524601190616,33.84292572693719,50.04743433041153,50.50631100623712,3.6370442727807855,0
207,Site_B,Masters,Blended,79.79095796626218,71.01995874456497,3.1960216450503167,51.96781711497892,,54.42305929334498,2.953235711848278,1
208,Site_B,Masters,Control,73.32282402235221,80.04305244884092,4.019096795948357,23.70837384290508,30.37763310364494,30.044269687418563,3.704627918795455,0
209,Site_B,Masters,Control,62.45168356104339,91.46007721608454,3.3675292953229206,49.840982495126944,56.65856368929924,53.4987857094686,3.905910509829571,1
210,Site_A,Doctoral,Control,77.46817476176325,67.00025829684394,2.2107628822614704,41.83771572698568,33.4611634375952,34.00458869419609,2.417828095847913,0
211,Site_B,Masters,Workshop,64.78679947373402,87.80169917232163,2.194624453973796,50.32129362523046,70.81150083209927,68.28471441498782,3.167859820988368,0
212,Site_A,Masters,Blended,67.74104091717078,88.19835329950413,2.902360720672307,39.56936279415942,47.547669979925246,44.10246042261888,3.051281277111265,1
213,Site_A,Masters,Workshop,75.98238736253708,69.21350597615103,3.823835352050486,41.86133717108807,45.60348503755775,49.605081075263655,3.9298563201269485,0
214,Site_B,Doctoral,Control,62.01538032290055,85.19200774427314,3.081015182409255,56.00930431696925,52.78748740012528,62.889915007886714,3.3042563902389035,1
215,Site_A,Doctoral,Control,67.54635134486979,77.41098073579066,3.1053402777271284,26.680491928206482,26.973654267915187,26.905089133642367,2.762985108306661,0
216,Site_A,Doctoral,Control,68.34543743649125,72.18204892047827,2.6983062320897098,58.456102572810074,48.308643286968596,60.41374186101023,2.783641897472469,1
217,Site_C,Masters,Blended,78.21589308148617,87.05990669826122,3.4163730875412868,58.95358717854373,66.2581321382639,58.43122217527657,3.744110883525618,0
218,Site_C,Masters,Blended,62.327977037900226,80.36382682956094,2.264130036963763,46.915870129155785,,42.822142172750965,2.2386132440299513,0
219,Site_B,Masters,Control,80.00295836508556,85.02571550345351,2.6566217155638685,48.711911327981596,47.14035281151331,39.21053264129476,1.7330416830800113,0
220,Site_A,Masters,Control,83.67415138580864,72.4123923112284,4.2684211654283555,52.00842063726097,53.37510987134339,51.76338728429987,3.965223770929012,0
221,Site_A,Doctoral,Control,61.39917600251379,75.43976163379037,2.600045644357475,18.755109552812705,17.837788458222207,28.83405003484252,2.593400567790956,0
222,Site_A,Masters,Workshop,68.27522437010657,90.44287061727378,3.13189188376731,41.43334222265517,62.74560423124668,52.66066315112477,3.6554205014874808,1
223,Site_A,Doctoral,Blended,69.57918797031826,79.76604342380912,3.339424482405215,42.67942657736292,57.308178930087514,52.87101011349648,4.119689772484212,1
224,Site_B,Doctoral,Workshop,80.63949458196137,90.72550165912017,2.579681047426657,49.53934465970474,57.83886008806114,48.532875863944604,2.8301004035941113,0
225,Site_C,Doctoral,Workshop,64.43710073882689,86.93181322909723,2.6283139992352376,60.63428671470778,74.57264351218379,54.3609449161694,2.6963204484330325,1
226,Site_C,Doctoral,Blended,80.40935727368624,87.71117472647295,2.8414646352155035,61.03453029575684,73.76707547708216,63.249107503802435,3.279887658648545,0
227,Site_A,Doctoral,Control,73.31112646726282,78.76440175232712,2.508896051001981,46.853180154541946,45.149627376102984,50.430255955873555,3.2937623290301716,0
228,Site_A,Masters,Control,68.99220121010299,81.67149489074976,3.8124725548065532,39.242140976716634,32.64182070797985,53.50224268025185,3.781979098359394,1
229,Site_B,Doctoral,Workshop,74.14301680828724,86.89423784327666,3.939216827866936,42.98687568056563,46.56287605016406,47.959883145311764,4.580737662980027,1
230,Site_C,Doctoral,Blended,72.84262062510469,85.98722684792105,2.7933009487127802,54.89270230433149,56.09083387367655,55.05884638445094,2.927850957201259,1
231,Site_A,Doctoral,Blended,76.8195109963655,86.84274788984122,3.298463528031729,34.88738424595986,49.81155307328697,44.73657561199978,4.088032450595032,1
232,Site_C,Doctoral,Control,69.6196493097079,91.0703474524332,2.8804993113686144,54.67034781552648,59.337633254366786,61.40999671175859,2.958843187443302,0
233,Site_A,Doctoral,Control,63.216666050933135,78.98570514350317,2.880449372218171,37.36971752350004,45.65128894210687,43.786130559210136,2.5574054166890567,0
234,Site_B,Doctoral,Control,77.10969704269134,84.71313904097737,2.66146197698266,46.650424582787814,45.15834282987457,43.30077482799768,2.818167759594991,0
235,Site_A,Masters,Blended,64.25203370695095,78.69917971583192,2.606646808426811,55.811949135799885,57.46364164985908,66.70261761606314,3.294806957888272,0
236,Site_A,Doctoral,Workshop,57.715177138782614,78.18462770750983,2.818394954551635,31.73036895546628,,31.392442262249237,2.933911748917269,0
237,Site_A,Masters,Workshop,75.18051863451906,82.46414143469478,2.302157004222489,45.357458437250585,62.86653649759747,51.56680981777305,2.487919677589324,1
238,Site_A,Masters,Workshop,56.653720451414564,71.47547113556877,3.694510256326228,54.82222863291149,67.10371533210038,62.88057620074195,4.287926614968358,0
239,Site_A,Masters,Blended,67.75512861526211,83.85546083107636,3.3611479076598463,37.61500792962826,50.352414846940896,31.99746708842582,2.6881603881147202,0
240,Site_B,Doctoral,Workshop,48.608442864001915,78.1018834896411,3.08611703678981,30.038079651941604,46.04824030015069,36.09150700849239,3.7476800830671526,0
241,Site_A,Masters,Blended,60.000914707333344,77.59990244819555,2.8877638355361417,34.687949833014805,32.66914299784184,38.70521412935935,3.181176295475865,0
242,Site_B,Masters,Control,63.66482319777809,74.56121927803399,2.7398191365834137,48.82872198968169,48.55473812141205,59.45542998258078,3.2126957181083307,0
243,Site_C,Masters,Control,79.6521768964029,85.99142104721928,3.974404363022332,52.46677597586508,,48.368853321105796,3.427897684410522,1
244,Site_A,Doctoral,Workshop,72.77859902395522,87.63754292931547,2.7786161869991846,49.65934190447878,60.00019979271928,65.26564337550572,3.289144026908307,1
245,Site_A,Masters,Workshop,75.10162666432727,84.44339699630271,2.419143921316917,36.50581573170391,,38.5431152962246,2.1678620584695185,0
246,Site_A,Masters,Blended,84.55770574090883,80.83650747210123,3.642674289429328,49.54197697090387,60.28072992068919,,4.1138871037417,1
247,Site_B,Masters,Control,69.89789139017597,66.65576976186023,3.927798542135483,39.74331290755137,40.92696927895219,39.94110241710075,4.021081767448322,0
248,Site_A,Masters,Control,69.08381211446651,82.8708291444238,3.9914601284725535,37.90866045779025,,37.664001897116236,3.4492986302686885,0
249,Site_C,Masters,Workshop,74.71799061823081,64.94422931602439,2.424194839730788,49.06191928251214,59.04687945941593,54.83982412824004,2.583339462216036,0
250,Site_A,Doctoral,Blended,73.73685844250765,67.01140664200643,3.8886861472237166,34.737294474095975,53.08873642318996,52.634932564564934,4.865833573185887,1
251,Site_C,Doctoral,Workshop,78.84512097758261,63.642366539824366,2.9625048176341013,33.09429799447449,53.21724283195526,39.54044495204754,3.311471452243723,0
252,Site_A,Masters,Blended,81.96843576804123,89.48546676825498,3.2537027552742557,29.448123369139484,50.46086184696328,46.078936990553636,3.9134919280938303,0
253,Site_B,Masters,Blended,61.55497971872324,72.71027266653677,2.279111963833108,27.706392309259343,47.48617377788054,48.78478525377416,3.057030770703464,1
254,Site_B,Masters,Blended,83.23691796143358,95.61562958206447,2.294827507760048,60.75622054388546,63.45301955217268,65.43885437085642,3.0012659947055766,1
255,Site_C,Masters,Blended,68.41885996466026,92.17381085123793,3.139043832728302,39.50060093188944,53.56367540464158,,3.9815391786550958,1
256,Site_A,Masters,Blended,68.49907565588889,86.58352645269164,4.030371921327578,42.33665589787219,70.85658806805179,58.15172372491606,4.387630163850991,1
257,Site_A,Masters,Blended,57.403306618033184,70.6824216467821,2.4925163619051247,39.86981799300452,44.21259958681448,48.29785796972585,3.0525162185089183,1
258,Site_A,Masters,Control,83.41138897164319,72.22614118568637,4.168715362567219,39.14875479102824,44.42443857937078,28.812839865074046,3.7180428364139337,0
259,Site_B,Doctoral,Blended,59.14945780025705,73.2994195412861,2.7226289488282154,29.266496370768202,,38.77359956653144,4.356554297382808,0
260,Site_A,Doctoral,Workshop,73.16430993020225,88.26476256789226,2.4669233930422303,31.689533397873497,,35.21140974836535,2.925939939530945,0
261,Site_B,Masters,Workshop,76.87464717155254,64.17280333072138,3.2112549347608854,34.66041730506422,51.54892402767258,42.840658962918816,3.7713033153372404,1
262,Site_C,Masters,Workshop,73.59479341086791,97.48798016525318,2.9239892876193943,41.940401977758675,48.14188324704624,48.283836320874045,2.2826442686960964,0
263,Site_B,Masters,Control,69.28599732452967,77.5560668851132,3.348728617850414,43.34433745827859,42.867252622667884,44.74449626398941,3.6408599159257813,0
264,Site_C,Masters,Blended,85.81090611599315,94.1052338951165,3.5788073567492966,45.35577499879382,57.7812343808261,49.79297975771195,3.917565340639445,1
265,Site_C,Masters,Blended,61.969296442768425,70.86579709681783,2.2979655723536085,38.96343249395743,52.80819626466644,46.36768161096416,3.0778629172664127,0
266,Site_A,Masters,Control,81.47904010309955,96.49302724500419,2.676704349224507,43.02036386102432,46.536570148672396,48.20170897762464,2.9502507344353086,0
267,Site_C,Masters,Blended,59.32221106864734,91.2343335110858,2.5841849062781375,32.128396047381074,39.930181721278856,36.527289606789594,3.160784331866545,0
268,Site_B,Masters,Control,68.39716270353075,65.40399801971827,3.553085633590097,53.56293839093884,51.72613813455636,51.0843628172603,3.966300630583829,1
269,Site_B,Masters,Blended,78.69563179798612,95.5968191202029,3.3824127531829093,52.89036726221687,61.26370539157784,59.233499868849826,3.6861340840056975,0
270,Site_A,Masters,Blended,80.94628043620104,70.09088199801639,2.6311014324423265,55.58961407182207,57.44269104733925,56.34921240720923,3.3010669046426924,1
271,Site_C,Doctoral,Blended,64.42862524318173,70.32080741170648,3.3136355811461824,41.45197595732617,56.7152985239147,48.70610924312194,4.315424570682983,1
272,Site_C,Masters,Blended,67.96123404548226,70.90749400154374,2.755188713850418,56.87940129062618,74.95650473312617,64.42339000368813,2.927532792347489,0
273,Site_A,Doctoral,Workshop,68.71855593574558,100.0,3.130939583725908,42.966386137715965,52.20500698249078,45.045188909053245,3.1865371621244343,0
274,Site_A,Masters,Workshop,86.95540613887056,78.88258912660724,2.497099199554293,59.41563201062929,67.28975609372499,63.63423818904356,3.1472259987856406,0
275,Site_B,Masters,Workshop,86.02466369216255,63.07886496715125,3.474876497398339,44.47979052622473,59.94459367320006,48.42886810264244,4.129915084965079,1
276,Site_B,Doctoral,Workshop,69.74806033279712,74.42596486459013,3.225956201655323,54.64664973713585,66.91098783597907,61.766953334269424,4.129474083942898,1
277,Site_B,Masters,Control,56.50981220406158,76.88789772424775,2.836787854222187,41.41733398028697,49.22637213727886,48.86114312708054,2.9692877706600336,0
278,Site_A,Masters,Blended,73.53815840636004,68.94017978897017,3.017145215386711,42.14850318641802,55.29465319916653,44.4309896722703,3.3536847252030073,0
279,Site_C,Masters,Control,66.75645706831374,82.42433763928442,1.9485450804574942,33.45646512897551,40.498377594996356,40.463230878615,2.0400732315912298,0
280,Site_B,Doctoral,Workshop,68.22259172752959,100.0,2.1078263921666056,29.684806514836467,32.58663280678018,29.779466763963107,2.2055343943940917,0
281,Site_C,Masters,Blended,76.9364235495207,88.96602169362778,3.7923270621052816,54.93729765263652,54.583701379504504,52.5526903698351,4.429927074922295,1
282,Site_A,Masters,Workshop,88.02499228034466,100.0,2.542988184790195,50.566483294834796,59.83770741239679,52.87800531113486,3.0339162277796126,0
283,Site_A,Masters,Workshop,76.94700519711529,100.0,2.392262395021946,62.24292254820285,71.58732032356045,66.43409547758883,2.798136394933426,0
284,Site_A,Masters,Control,59.169047630755905,76.19232114133018,3.58143269283163,47.684898533185155,43.52156566210939,52.54778000502473,3.402587668514624,1
285,Site_A,Doctoral,Control,78.31935730987014,80.40116454066114,3.765435927531113,49.09166854254598,52.34188372245832,50.834071097490515,3.768322396072776,0
286,Site_B,Doctoral,Workshop,79.5919281965095,78.40591627576569,2.6036437705452595,43.23891315441613,43.83634062218641,48.844457431600595,3.151816961697704,0
287,Site_B,Masters,Blended,64.56789398426645,56.78403478063828,3.6741685525487857,49.19585074276298,70.5629852313343,58.04708143385565,4.238011224307262,0
288,Site_C,Masters,Workshop,65.21641655786175,72.91350971149953,3.249652485124446,53.075875839767136,57.32577205354788,59.41186805749503,3.2212809115115215,1
289,Site_A,Masters,Control,75.57331759705491,66.93356291576804,3.182250667193871,37.79580811536117,43.19848164265452,44.047273077575994,3.2555477516215885,0
290,Site_C,Masters,Control,69.85874513805629,90.87777380715191,2.509189333457174,41.422668409194976,49.59776351881945,53.262543515516604,2.9693383396882567,0
291,Site_B,Doctoral,Control,69.21890991855837,77.3818202665564,2.2497691857523012,47.93975268984177,49.53464921447006,57.48149459210863,2.2076032416003497,1
292,Site_A,Masters,Blended,66.15459425853425,98.30409292611726,2.7177007511094855,51.431179394370915,62.27618002815246,53.05417509183105,3.4255455828418007,1
293,Site_C,Masters,Workshop,74.02005233416695,92.4898394354627,3.677572610190655,56.249475611917006,61.273605415744186,59.26767750884504,3.754130449865746,0
294,Site_A,Masters,Blended,68.44679853171093,88.0604018931877,2.3752555294556856,54.52379023822571,71.8080768916175,61.62001855822228,2.324515573788285,1
295,Site_A,Masters,Blended,60.84585518704005,73.42394487042658,1.8114495280856917,39.823137281310515,54.576607122153966,51.05677795365098,2.304028065142823,0
296,Site_C,Masters,Blended,72.27929138338916,92.06390534986811,3.8546269761938667,55.73694760138272,74.2216798786559,65.53198433969564,4.446786390974285,1
297,Site_B,Doctoral,Workshop,72.17649107553225,66.43573231015007,3.486684844257467,52.785771419804725,67.98842108371305,56.52557459790244,3.803416638880963,0
298,Site_C,Doctoral,Workshop,66.98785977242255,68.89795486399741,2.777579046461502,21.029027512711437,33.275994947576564,28.545562208384183,3.634270675626441,0
299,Site_A,Masters,Workshop,75.83588748613053,85.6586942529821,2.69551512783562,58.63830128490889,57.7699022114883,53.53171867316799,3.0220142355170205,0
300,Site_A,Masters,Blended,64.80606702095548,94.86898770388073,3.117139747773468,36.088861268904274,55.20253396055525,,3.432339336012475,1
301,Site_A,Doctoral,Blended,70.41292987716514,72.05637179144766,3.2647926777616996,39.7767597859724,50.99264992528895,55.779733256049965,3.8603040075517576,1
302,Site_B,Masters,Workshop,58.05171029672056,72.18768850038305,3.112084476377177,49.25527207874152,53.93493881053001,47.817445171380314,3.9877363096123695,1
303,Site_C,Masters,Workshop,74.55043868650758,69.70953711688554,3.725601367454889,53.58364511895734,55.76534707775051,59.68351739682288,4.151473814757003,1
304,Site_A,Doctoral,Control,75.0436078419539,76.67616283910097,3.3090040492817936,37.74911332743076,39.33947846854472,41.66748067943257,2.9122561260067155,0
305,Site_B,Masters,Workshop,67.18896627221712,79.72907583643747,2.6768127085134603,45.96689326816027,58.75320717234498,53.2920388580131,2.0037683447726433,0
306,Site_A,Doctoral,Blended,89.08274733729193,92.93621272786935,3.454506497533657,66.27401744618051,74.96243576474343,64.90697494377655,3.7607070355720356,0
307,Site_B,Masters,Control,70.62900569324766,81.63783274591604,2.607827462798462,50.616343758480845,56.882211752620925,46.55086822187085,2.623320777879682,0
308,Site_B,Masters,Blended,78.73928380974496,89.17892777339863,1.895287639903549,57.67704721260228,63.356620326394484,73.6545517291471,2.727055473965844,0
309,Site_A,Masters,Workshop,58.657834094099236,76.7377855083523,2.8174834846011287,46.43333077260457,52.44330991011118,48.629811948585676,3.202968797853116,0
310,Site_B,Masters,Workshop,65.62613428613828,89.63172668186375,4.1968479262536,33.02977837501098,38.643321703550306,41.89613485394779,4.9742954803781805,1
311,Site_A,Masters,Workshop,67.93718449824485,69.17665423093528,3.8946393418865535,37.93976637177476,47.03031499089045,42.78061750049197,4.61142586788021,0
312,Site_B,Masters,Control,58.41677563224405,73.7668592691104,3.504989547296946,48.20517907229409,48.69009364604802,43.14518421249357,3.0375386770630564,0
313,Site_B,Masters,Blended,67.697993911647,77.29143670195232,3.3434559133184036,30.572053774765592,,,4.050183095102623,1
314,Site_B,Doctoral,Control,71.5541482444591,81.35226799613875,2.8436204478973144,28.103439046432868,22.159967410883795,28.24312970389714,2.7411916977970905,1
315,Site_B,Masters,Workshop,83.79029352508101,80.41641970642782,3.3732884154916087,50.44829151399277,62.75199226979168,54.295834592405726,3.450698797815541,1
316,Site_C,Doctoral,Workshop,63.169724150768616,81.1612005873629,3.1499778026130496,51.62047926319023,66.80830729034861,50.7871680890876,3.6085017385754377,0
317,Site_A,Doctoral,Control,67.32389852223334,74.35003669936836,3.076808031091549,27.003875395768183,37.49764567267763,24.647749865648812,3.1349690729631012,0
318,Site_A,Masters,Control,85.3084135127942,63.15242154539312,3.1441829186750683,63.70230645499253,63.730398321680006,63.39650008980274,3.3278267059211717,0
319,Site_B,Doctoral,Blended,86.50974671473281,89.10177063977524,4.544885596913483,59.49906707888898,,61.63751660956396,5.0,1
320,Site_B,Doctoral,Control,65.08467984954899,65.75649090845492,3.6411366923769912,39.63916150617293,38.037059376699126,44.65286567555251,3.961273159679752,0
321,Site_C,Masters,Control,65.62275751564158,57.976371725338645,3.0146873965302934,38.55696555414467,44.87488850173625,35.335085413335115,2.988781127622092,0
322,Site_C,Masters,Workshop,65.75518356343699,78.86854803316585,2.699209904471614,43.421921436079685,60.775350916456404,54.24752544335562,3.4986151007399244,1
323,Site_A,Masters,Blended,74.68635025882885,89.50437204789924,2.596336912870046,46.16475400637022,61.34894758887787,55.924493637369714,3.130687136182549,0
324,Site_A,Masters,Workshop,72.58208573755775,78.83364873588664,2.6753397848263774,34.88577284945945,46.82411784983804,43.690830641354715,2.9748360971663454,0
325,Site_A,Masters,Workshop,76.6090196125688,93.15387985089006,2.8625293836293655,59.05470428253892,66.73198291968167,59.968824411807816,2.8345030887504685,0
326,Site_C,Masters,Control,63.87043018376089,71.85715556567501,3.3867872872155727,36.50283812928258,30.277272434883336,31.012406712667797,3.596386379269681,0
327,Site_C,Masters,Control,67.74095283837504,75.31399972553707,3.606742023287071,32.01980398128557,38.65696437331185,39.326091541710426,3.8025930797857614,1
328,Site_C,Masters,Workshop,73.33781496665844,75.44898807746999,3.287687391458089,41.70901187721579,55.12854771167207,46.307075172933075,3.6116990682687513,1
329,Site_C,Masters,Blended,70.0882627097844,86.0896577120145,3.442937739403788,36.193472428780915,51.72333807078459,47.55142752026968,3.9196273946451448,1
330,Site_C,Masters,Control,75.29512009244212,74.69194857122723,3.360377784030305,48.50857210587647,60.57996639617198,44.49251096611121,3.3139747825736827,0
331,Site_B,Masters,Blended,56.259345835201295,94.37758879425286,2.925463428983453,61.66790513914195,64.77231107492469,59.49190020047431,3.6761976558420257,1
332,Site_B,Doctoral,Workshop,63.09173702716835,73.17819463730709,3.2147186817556572,35.95365873655485,53.54703054000557,39.32231741712822,4.04230859474399,0
333,Site_C,Masters,Blended,68.00435653521254,77.07540724430507,3.2370612783838033,41.13227288878527,44.11534259005262,44.24607282718533,4.037381604678711,1
334,Site_A,Doctoral,Workshop,73.78886454288762,78.84132811319714,3.2546313217300034,53.631221849081655,68.64551973369922,63.83463991397645,3.629943349282455,0
335,Site_A,Masters,Workshop,70.51805550086219,74.42111518868259,2.738626852970045,38.49175694268489,46.43414774657669,47.723175673237364,3.446571253226122,0
336,Site_B,Masters,Blended,73.4747128411625,89.77685371768453,3.0182248517387467,62.455687621170334,60.76100809776266,62.26116119826296,2.9820566212423287,0
337,Site_A,Doctoral,Control,63.63903855396943,93.14044534486206,2.8807246736100063,52.416147637548576,49.36450223015262,49.08701272588229,3.2120619572670943,1
338,Site_C,Doctoral,Control,72.53369624677484,80.69766563969179,3.660870656660642,46.61699244941382,35.2755250134604,40.770306660302936,3.1143397964119073,0
339,Site_A,Masters,Blended,77.12369227550793,88.0187649417942,3.32744971743766,38.709051748364594,48.96735399688995,41.40811363153689,4.128193353468443,1
340,Site_A,Masters,Blended,66.33802788697317,75.507905747923,3.148788669694083,58.36857430053287,70.117306011372,64.49349205437872,3.4092647944339776,0
341,Site_B,Masters,Blended,80.98864072820534,79.51214382798655,3.7921287403461426,69.86911968758552,76.24792983239179,73.99857984013045,4.346814560419856,0
342,Site_A,Masters,Workshop,71.26661681588224,89.03119695076387,3.556788351111228,29.78567279055266,45.23943265713704,49.46064306608844,3.9684818540600806,0
343,Site_A,Masters,Workshop,76.19814120963825,81.60229818223029,3.5786363536566985,66.81304776196453,73.69611491893802,67.8691054813891,3.9938826313949574,1
344,Site_A,Masters,Control,46.2815292415052,53.00489315622813,2.327091788059128,38.83555034720626,41.946685298648994,38.38903610775652,2.1544768574586426,0
345,Site_A,Doctoral,Workshop,73.60114139825089,66.70366709849455,2.985604310262269,32.08957477671754,36.372589366917936,42.13500556957064,3.513812834323578,1
346,Site_A,Masters,Blended,82.82987173588941,91.74458803681188,3.8053406285487257,47.3072294025687,51.512053253808624,48.84039885383627,4.243564572639408,1
347,Site_A,Doctoral,Control,76.60876372648995,85.00013117438849,3.2977832766487203,55.71716891569013,48.242642121571464,48.08510591401393,2.994685387766701,0
348,Site_B,Masters,Blended,81.86274234190634,75.11361836694671,3.2914918519874883,58.121675098719955,66.98454480282734,57.6765543751746,3.3466386009747726,0
349,Site_A,Masters,Control,80.68704504006915,75.02872994937903,3.3968860034654473,46.7031406814612,44.764581070333996,54.94041125486448,3.687221168996356,1
350,Site_B,Masters,Control,86.16777780461805,82.99629566040862,2.3163205891437166,35.14393794540003,38.518756578655,39.66696843141753,2.7120300703368727,0
351,Site_C,Masters,Workshop,76.87094966563099,76.96918837323327,3.0792183770418418,47.11983504226764,54.05655537732772,45.85497103261402,3.2170228100399174,0
352,Site_C,Doctoral,Control,76.36774312057136,75.88905309481841,3.3315255478726518,44.972810065250385,42.07678169572179,47.76921785620529,3.3052452433294546,0
353,Site_C,Masters,Workshop,71.9507697374677,78.08532493956069,1.7249111128554666,37.49151772226077,42.005462733277184,35.77556829365764,2.245461887873764,0
354,Site_A,Doctoral,Workshop,71.50483232884164,75.98469137346773,2.4771449703904085,42.682813193973494,42.92308666576649,47.79854117220117,2.242472736513365,0
355,Site_A,Doctoral,Workshop,77.58963010459084,60.698175096247255,2.6347996886287093,43.34492468569695,68.12854432113363,55.09916274911653,3.385586068291756,0
356,Site_B,Doctoral,Blended,69.87068026440461,81.19481600527989,2.972363628663768,44.087572363214775,58.52131930911435,48.14449324940073,3.3653534968335865,1
357,Site_A,Masters,Control,79.37495769643476,79.32269067563945,2.713408325638732,50.365537465123396,45.05838939876855,52.07503954079116,2.7565290633294683,0
358,Site_A,Masters,Workshop,82.39596966935663,84.38882738908016,4.131554222095558,40.37540061212184,48.76645361203371,47.11202304739575,4.466874833596622,1
359,Site_B,Masters,Blended,73.03194308363992,89.17149091123378,3.38209565630635,55.945242858310486,64.93060257614714,61.24168751466743,3.737090898825646,1
360,Site_A,Masters,Workshop,65.64404585748362,75.78231424418537,3.2725772063772025,30.903425356585,43.63517606514087,44.70529978911352,4.123204469115522,1
