student_id,studentized_residual,leverage,cooks_distance,dffits,simulation_influential_case,abs_studentized_residual,abs_dffits
S110,-0.07779355511675766,0.008654511260550569,1.0611469234845548e-05,-0.007268626871170679,0,0.07779355511675766,0.007268626871170679
S094,-0.04091023829255571,0.01598743616602769,5.461615125504992e-06,-0.005214601186658274,0,0.04091023829255571,0.005214601186658274
S166,-0.05805396314337353,0.007118987059992304,4.853560964768997e-06,-0.004915779247184021,0,0.05805396314337353,0.004915779247184021
S219,0.030976342794583955,0.023673134655459314,4.673056497026784e-06,0.004823479154559269,0,0.030976342794583955,0.004823479154559269
S017,0.0198049384021155,0.03476958922557191,2.8378983007242896e-06,0.003758874083048898,0,0.0198049384021155,0.003758874083048898
S073,0.03558175417153513,0.009587905975812936,2.461740054742385e-06,0.0035009126151326446,0,0.03558175417153513,0.0035009126151326446
S239,0.015412890326458003,0.032240461567849245,1.5895841586343465e-06,0.00281320242571231,0,0.015412890326458003,0.00281320242571231
S139,-0.023315664092094786,0.011491226141617114,1.2692945469687912e-06,-0.002513857821961935,0,0.023315664092094786,0.002513857821961935
S196,0.012753356596318821,0.021812580907335587,7.284767363680393e-07,0.001904438683123246,0,0.012753356596318821,0.001904438683123246
S018,-0.02015026530640925,0.004376706173726673,3.585049255465575e-07,-0.001336001482216608,0,0.02015026530640925,0.001336001482216608
S187,0.002183369196726996,0.026395532338197584,2.5958776340037342e-08,0.0003595018357990842,0,0.002183369196726996,0.0003595018357990842
