student_id,support_requests,exposure_months,stress_score,delivery_format,employment_status,poisson_predicted,pearson_residual,deviance_residual,leverage,cooks_distance
C200,1,10.94,26.1,Hybrid,Part-time,4.317553027906761,-1.5966106918906948,-1.9260655310021944,0.018057161405696173,0.007956533247885898
C201,5,7.26,16.6,Hybrid,Not employed,1.868571130588639,2.2908029503100753,1.8920309221812766,0.014736154303590718,0.013277101774370354
C202,0,7.9,19.4,Hybrid,Part-time,2.3891097917520896,-1.545674542635703,-2.1859139012102418,0.0142965048797861,0.005858981702790187
C203,0,4.48,21.9,Face-to-face,Part-time,0.9798938513205864,-0.989895879030005,-1.3999241774614697,0.00528092766326697,0.0008716399173218878
C204,3,11.97,29.1,Face-to-face,Part-time,3.4852522984940006,-0.2599264587873562,-0.26633757928698243,0.01501524957611935,0.00017427025688155118
C205,1,9.7,19.9,Online,Full-time,3.5928256805337835,-1.367902824672324,-1.6210408322992833,0.024646551728906056,0.008079627917028329
C206,0,4.81,22.3,Face-to-face,Part-time,1.0689275353554082,-1.033889517963795,-1.4621405782997805,0.00563515991138828,0.0010153405700213817
C207,1,8.85,32.1,Face-to-face,Full-time,3.354339298884403,-1.285480688747528,-1.5126694801851999,0.019436995951820482,0.005567471470385807
C208,0,6.92,20.2,Face-to-face,Part-time,1.4147278143233375,-1.1894233116613013,-1.6820985787541332,0.008437485743137412,0.002023459394447487
C209,2,10.84,27.7,Face-to-face,Not employed,2.839820859031861,-0.4983577137371897,-0.5265610608388444,0.01332400915026133,0.0005665221837134411
C210,2,11.02,21.6,Online,Full-time,4.366970191270717,-1.1326681143510613,-1.2689567803840576,0.027298971759372077,0.006169381669035274
C211,0,11.62,41.7,Hybrid,Full-time,9.848463448249547,-3.1382261626991683,-4.438122001083239,0.07602149485960846,0.14616045819868742
C212,1,11.5,33.3,Online,Part-time,6.278090320027896,-2.106507637154137,-2.623365958062202,0.031833231229938086,0.025116273622940263
C213,0,9.51,34.2,Hybrid,Part-time,5.17809257034927,-2.2755422585285623,-3.2181027237641966,0.023485298361405914,0.02125480229050322
C214,1,4.32,32.2,Online,Part-time,2.257524641145647,-0.836951426862811,-0.9415473643530072,0.01090988578993296,0.0013019602938140835
C215,0,4.89,18.5,Face-to-face,Not employed,0.888833920683885,-0.9427798898384951,-1.3332921065422123,0.006602541911387897,0.00099113873169635
C216,0,4.78,18.5,Face-to-face,Part-time,0.9133988769866354,-0.9557190366350538,-1.351590823427442,0.006084003429674921,0.0009375605223472641
C217,1,8.14,32.8,Hybrid,Not employed,3.9878176287310048,-1.4961889429240702,-1.7914092261034786,0.016429239613526124,0.006336185393793996
C218,1,7.2,25.4,Online,Not employed,2.7316405422119434,-1.0477217757530561,-1.2056020755529309,0.013244821865461415,0.0024886738463939817
C219,3,10.73,27.4,Face-to-face,Part-time,2.9201527729039545,0.046725832978922355,0.04651528158778162,0.012749480448651743,4.759930367411455e-06
C220,2,5.51,32.1,Face-to-face,Part-time,1.8074152526883596,0.14324943463518797,0.1408122073119627,0.00814052563644316,2.8300019771080884e-05
C221,11,9.15,32.0,Hybrid,Not employed,4.342378131144108,3.1948855537805314,2.6707985443175697,0.01756793892367372,0.030965287728388323
C222,2,11.07,23.3,Face-to-face,Not employed,2.4349240405689563,-0.2787216506377432,-0.2877056804072547,0.013525044269157445,0.00017995202058112924
C223,2,8.47,29.8,Face-to-face,Part-time,2.535725739414628,-0.3364274109612413,-0.3494576738839856,0.01095407631174774,0.00021123911719340602
C224,3,7.65,28.8,Hybrid,Not employed,3.197058792774916,-0.11020987414533838,-0.11137216084015443,0.0128500783482834,2.6694962022714073e-05
C225,0,8.53,26.8,Face-to-face,Not employed,2.156159141964266,-1.4683865778344156,-2.076612213180047,0.010353452303611035,0.0037988707779773663
C226,18,10.14,25.7,Hybrid,Full-time,4.551070039070668,6.30421436581385,4.754206319450754,0.02595090591530333,0.1811763574106892
C227,3,5.01,27.5,Face-to-face,Not employed,1.3021118872659296,1.4879382764204894,1.2696348516227025,0.006137278506162719,0.002292670331762606
C228,0,9.53,30.6,Face-to-face,Full-time,3.403090386591354,-1.8447466998456332,-2.6088658020647033,0.019569205071019356,0.0115467969953978
C229,5,9.2,29.4,Hybrid,Not employed,3.9375879698635248,0.5353993566592109,0.5136843481359098,0.01571626149935903,0.0007750202779264484
C230,0,6.58,35.9,Online,Part-time,3.983086291327851,-1.9957670934575134,-2.822440890905548,0.023244760922167283,0.016174171728068797
C231,8,7.44,35.0,Online,Not employed,4.133482087871478,1.9017875345624828,1.6828862367602335,0.0225258833502956,0.014211634871339692
C232,3,6.6,29.8,Face-to-face,Full-time,2.2830750070153045,0.4744753237883491,0.4524206189901502,0.013163581438936811,0.0005071772201363815
C233,0,6.17,18.8,Face-to-face,Full-time,1.3786427569969157,-1.1741561893534078,-1.6605076073279013,0.012017781448618169,0.0028289582506992486
C234,3,11.57,21.4,Hybrid,Full-time,4.37734321366267,-0.6583197338453045,-0.6983611891985539,0.030656238677064292,0.0023565992040445495
C235,6,8.04,17.0,Face-to-face,Not employed,1.3768438016922433,3.9400000731830573,2.9012541908058407,0.011308581265672659,0.029931453231132474
C236,0,4.48,30.1,Online,Part-time,2.153725628480246,-1.4675577087393348,-2.0754400152643515,0.009735920554625117,0.003563806333283908
C237,2,5.76,28.6,Face-to-face,Part-time,1.6441250383926258,0.277542829588537,0.26833820896808336,0.007090382303411996,9.233343454633754e-05
C238,0,7.12,39.9,Hybrid,Part-time,4.862114747296394,-2.205020350766948,-3.1183696853632967,0.031337040919132926,0.02706366147595759
C239,2,7.1,23.8,Face-to-face,Part-time,1.6747295100888069,0.25134620208735076,0.24380541324437557,0.008191702027959786,8.768232875825515e-05
C240,4,10.18,24.9,Hybrid,Not employed,3.643684891520079,0.18666540279914662,0.18374072122210897,0.01665876292600925,0.00010004851732320665
C241,12,11.13,27.6,Online,Full-time,5.597915540884858,2.7058781042727422,2.344382091326344,0.02842899925794307,0.03675172188463445
C242,2,5.62,24.6,Online,Part-time,2.171420057876658,-0.11632946072276075,-0.11791270370473099,0.009957238859143036,2.29117994465235e-05
C243,4,7.73,27.7,Online,Not employed,3.2133499325219073,0.4388363285414198,0.42254333351058676,0.014903815726717007,0.000492940037769347
C244,2,6.89,11.1,Hybrid,Not employed,1.4252380342435673,0.4814423826212668,0.4535520095273405,0.016654423772927463,0.0006653568974698228
C245,2,4.92,26.0,Face-to-face,Not employed,1.204737820660905,0.7245428194553569,0.6610722315630405,0.005937261344306406,0.0005256969278041891
C246,24,6.22,47.6,Hybrid,Not employed,5.486325178524048,7.904089676257351,5.814707068582998,0.05687851481298974,0.6658331872990674
C247,1,10.19,30.2,Online,Part-time,4.918266848971344,-1.7668023391421865,-2.156529919568367,0.022285374631717713,0.012128871545620413
C248,0,10.75,26.8,Face-to-face,Not employed,2.717316620881109,-1.6484285307167883,-2.331229984742436,0.013048020195054934,0.0060665470463430555
C249,7,10.21,23.8,Hybrid,Full-time,4.249286372499567,1.3344041340558441,1.219344102782955,0.026264098887564667,0.008220602466861992
C250,4,9.39,38.0,Face-to-face,Not employed,3.7038903629424222,0.15385920374955103,0.15187455737459563,0.021740063683733234,8.962888362662233e-05
C251,4,6.43,37.2,Online,Part-time,4.098612364345177,-0.04870941892312438,-0.04890672779624842,0.02592617817674594,1.0805115278456442e-05
C252,1,4.99,25.8,Hybrid,Part-time,1.9460064556355163,-0.678144059558244,-0.7486349637707188,0.0082168155456745,0.0006402693755344234
C253,3,11.56,43.6,Online,Not employed,9.038525873361369,-2.008547601290052,-2.336610561202799,0.0839966361710246,0.06731018188168972
C254,4,6.85,31.2,Hybrid,Part-time,3.3106524599658633,0.3788623370022491,0.36673901710168083,0.013512731695707955,0.0003321787158436663
C255,4,9.75,29.7,Face-to-face,Not employed,2.765522056093289,0.7423261703598956,0.6953873699018105,0.012638386615180155,0.0011906317295919924
C256,0,10.72,28.6,Face-to-face,Not employed,2.910625498517149,-1.7060555379345508,-2.4127268799087678,0.013435746864272406,0.006696473300118595
C257,0,8.74,22.8,Hybrid,Part-time,3.02544241691698,-1.7393798943637875,-2.4598546367283496,0.014621270700073132,0.0075930523198067725
C258,1,5.69,34.7,Hybrid,Full-time,3.651628998222458,-1.3876164388239447,-1.6470917578008881,0.02010708940410666,0.006720159791065789
C259,1,9.94,31.1,Face-to-face,Part-time,3.1335548744839943,-1.205272270876791,-1.4081099188295267,0.013776614196557246,0.003429343459279568
C260,0,5.82,24.9,Online,Part-time,2.2756587719778265,-1.5085286778771647,-2.13338171548264,0.01035219010614591,0.004008914500726008
C261,3,7.45,13.5,Online,Part-time,1.8519471769331182,0.8436213716276251,0.7733966666708691,0.015941461390271847,0.0019526758708893939
C262,8,8.47,30.0,Online,Full-time,4.686273221843168,1.5307451587231922,1.3890316053417842,0.023595937324564872,0.009665684544348211
C263,5,8.61,30.3,Face-to-face,Part-time,2.6293580651536055,1.4619788718780047,1.2983442947022046,0.01141379658827154,0.004160370233145865
C264,1,6.34,21.2,Face-to-face,Not employed,1.2828936752558295,-0.24976288708221459,-0.25990561760605824,0.008024015944465307,8.478012031102781e-05
C265,9,9.99,33.2,Online,Part-time,5.432123872080224,1.5308228473099503,1.3972639842867316,0.0274148058488123,0.011319532404684618
C266,0,5.61,25.7,Online,Part-time,2.264390672938571,-1.504789245355831,-2.128093359295391,0.010122653597485116,0.0038988067692763274
C267,6,6.03,34.0,Hybrid,Part-time,3.2572832092265758,1.5196836988990639,1.3582924320061045,0.014636356855166548,0.005802231880759317
C268,1,5.51,21.2,Face-to-face,Part-time,1.1721247072570098,-0.1589850560645052,-0.16313562611189208,0.006576985199041605,2.8075001526830902e-05
C269,4,6.74,24.4,Online,Part-time,2.583546849353062,0.8812396799641122,0.8149496711526192,0.011915391871400501,0.0015796355514216143
C270,1,5.71,32.9,Face-to-face,Part-time,1.9335116430033101,-0.6713459033803763,-0.7405049483052069,0.008933502931635081,0.0006832153732634072
C271,0,9.0,24.7,Face-to-face,Part-time,2.200182547441736,-1.4833012328727215,-2.0977047206133355,0.010360027329039526,0.003878947564187514
C272,2,11.16,27.9,Online,Full-time,5.680309495797851,-1.5441814911724518,-1.7847086132066055,0.028741066673335827,0.01210816315527622
C273,0,4.05,22.1,Face-to-face,Full-time,1.0317263017405953,-1.0157392882726333,-1.4364722773103527,0.007526561258841023,0.0013139295110207074
C274,1,10.17,44.1,Face-to-face,Full-time,6.209401774652789,-2.0905616193869787,-2.601283227921087,0.059416567898390726,0.048920130639577
C275,9,11.78,21.5,Hybrid,Not employed,3.6835781011518787,2.770030155838189,2.3339400113007427,0.02054640915629754,0.02738961643451665
C276,0,9.21,30.5,Face-to-face,Full-time,3.275779579814149,-1.8099114839721164,-2.559601367328182,0.018838538064142873,0.010683896069509527
C277,1,4.88,24.8,Hybrid,Part-time,1.8289765150474757,-0.6129685079593863,-0.6711482489661217,0.008017542611173205,0.0005102210447830429
C278,1,4.51,31.8,Hybrid,Not employed,2.123400923052061,-0.7709367975857708,-0.8606763744289398,0.008560232222336369,0.0008626590385865714
C279,0,4.83,21.4,Online,Part-time,1.6433773740464732,-1.2819428123151488,-1.8129409113627908,0.008564217549028497,0.0023864072802947797
C280,0,10.11,32.5,Face-to-face,Not employed,3.2050798497279542,-1.7902736801193146,-2.531829318784327,0.015009967936801885,0.00826425476517435
C281,1,6.98,25.1,Face-to-face,Part-time,1.7336993972933574,-0.5572258600671339,-0.6057093229025686,0.008041795114782684,0.0004229388033731362
C282,1,5.86,28.7,Face-to-face,Part-time,1.6793279577984614,-0.5242177586797173,-0.5673345918144767,0.007239323413606154,0.00033641941739889677
C283,0,4.65,22.7,Hybrid,Not employed,1.5250498986629402,-1.234929106735662,-1.7464534913148648,0.007880044270216907,0.00203485323198492
C284,0,9.29,24.9,Online,Not employed,3.4552466556737946,-1.8588293777734939,-2.6287817161848164,0.01701367092080538,0.010139834754466594
C285,2,6.0,41.1,Hybrid,Not employed,4.087729546829477,-1.03260247239939,-1.1472092417381996,0.026505850606490026,0.004970386087635797
C286,3,4.83,20.5,Hybrid,Part-time,1.5259387938050801,1.193292633560145,1.0525646681913128,0.008481378671790024,0.002047422034151383
C287,4,10.3,26.7,Hybrid,Part-time,4.163042431282294,-0.0799089132186613,-0.08043920946594593,0.01712429033091687,1.8864902974922988e-05
C288,12,5.15,31.8,Hybrid,Full-time,2.945376924743311,5.2759410726737075,3.9500418121570497,0.015303807025402807,0.07322233687185922
C289,1,4.13,10.9,Hybrid,Full-time,1.0295450136446263,-0.0291179988879931,-0.02925895835589094,0.01386013574005827,2.0140129225488064e-06
C290,1,11.54,23.5,Face-to-face,Full-time,3.1079418280828177,-1.195699867062349,-1.3956941732239545,0.021229705104860774,0.005280505660466043
C291,0,9.13,32.9,Online,Full-time,5.668337522415634,-2.3808270668857143,-3.366997927654733,0.03008338333633737,0.030210807271952324
C292,1,9.58,20.7,Face-to-face,Not employed,1.9003745391906577,-0.653135972553869,-0.7187816727702485,0.01225503137960749,0.0008930601952283367
C293,2,5.57,30.9,Hybrid,Not employed,2.5303510263454965,-0.33340570502382577,-0.34620603707294734,0.010090677884833617,0.00019077625452788543
C294,6,5.13,38.0,Face-to-face,Part-time,2.127309655280298,2.6552010866133204,2.1673568318309537,0.012759080794172026,0.015382137032166234
C295,1,7.83,24.2,Hybrid,Part-time,2.8654762588102924,-1.1020246757338457,-1.2749444607646243,0.012896445222494713,0.002679020110319605
C296,3,7.72,32.2,Face-to-face,Not employed,2.4184013204992767,0.3739893423076034,0.36032778130232035,0.011258177061480246,0.00026845374504650066
C297,6,9.2,35.4,Online,Full-time,6.30828509513107,-0.12274303901605069,-0.12376370387944949,0.03675810931997324,9.947751673724902e-05
C298,1,5.31,26.5,Face-to-face,Part-time,1.394345792033654,-0.3339580878599086,-0.3519103665524045,0.006199330395615354,0.00011667529131877815
C299,4,8.25,23.9,Hybrid,Part-time,2.9834061032246875,0.5885607698802482,0.5591439990738575,0.013618752544423149,0.0008081260125957446
C300,3,10.56,33.0,Face-to-face,Not employed,3.414910519700927,-0.22452503973550492,-0.2293186171199883,0.01618065724929058,0.0001404571196339205
C301,0,9.78,24.8,Face-to-face,Part-time,2.4003833360815934,-1.5493170547314044,-2.1910651912170906,0.011259070891521108,0.004607516317464761
C302,0,4.07,16.9,Face-to-face,Not employed,0.6942205924511807,-0.8331990113119319,-1.178321341953188,0.005740598267173006,0.000671898983888216
C303,3,8.97,30.6,Face-to-face,Part-time,2.772143137809031,0.13685298889234174,0.13503964440925617,0.012082605278295197,3.864351712808998e-05
C304,0,8.91,30.6,Hybrid,Part-time,4.204820594201547,-2.0505659204720894,-2.8999381352716984,0.01697242315333365,0.012308600292474346
C305,12,4.49,31.3,Hybrid,Not employed,2.07240241115727,6.896156686188181,4.721605653923976,0.00829577782799684,0.06685836911375037
C306,5,7.61,24.9,Online,Not employed,2.8304011894163166,1.2896012192505941,1.162323903501143,0.013936925264513346,0.003972987502275543
C307,0,6.9,33.2,Face-to-face,Full-time,2.732082294780187,-1.6529011751403007,-2.33755525914584,0.016084755988809575,0.007565569494540355
C308,5,10.29,34.3,Hybrid,Not employed,5.350685129221227,-0.1516046955466241,-0.15330766559214243,0.02317790706740922,9.305020300081707e-05
C309,12,8.8,33.5,Hybrid,Full-time,5.384564010131798,2.8509079796389067,2.449901093834769,0.02872551467321667,0.04124763065159512
C310,5,5.53,28.9,Face-to-face,Full-time,1.8457441215103807,2.321727118769528,1.9123394642758376,0.010733461408660142,0.00985335790423832
C311,1,6.94,30.3,Face-to-face,Not employed,2.015975434207017,-0.7155509937552988,-0.793564451680295,0.009205679080115733,0.0008002372100013325
C312,0,7.25,17.8,Hybrid,Not employed,1.9571203353486821,-1.39897117030648,-1.978444002416385,0.014144540572696101,0.00474710276328548
C313,1,6.63,18.5,Online,Part-time,2.0103097138095425,-0.7125626312784057,-0.7899631853906232,0.01236744086722287,0.0010729608618139385
C314,14,9.71,24.0,Hybrid,Part-time,3.5253577682205055,5.578758987134708,4.202954537895698,0.016015734599885235,0.08580142571818265
C315,0,10.89,20.9,Online,Part-time,3.632372175829674,-1.9058783213599115,-2.695318970300055,0.019426629353022678,0.012231405215114588
C316,0,9.98,20.3,Online,Part-time,3.250421989512069,-1.8028926727656498,-2.5496752693282607,0.017962939711321492,0.010090441156891035
C317,5,6.11,20.2,Face-to-face,Full-time,1.4433291517811992,2.960472175139961,2.3046721818895044,0.011629867821703152,0.01739026779809593
C318,2,4.11,26.3,Hybrid,Not employed,1.5552222087644734,0.35665381108062966,0.34140796706085713,0.006686946160892965,0.000143680565490934
C319,1,9.28,28.6,Online,Part-time,4.203172385054916,-1.5623981305876684,-1.8800706450070355,0.018542510547641573,0.00783173021735711
C320,1,11.2,33.7,Face-to-face,Full-time,4.523664844463184,-1.6567210223565985,-2.00715837583771,0.026899643706578373,0.012995074701566122
C321,0,11.96,24.3,Online,Not employed,4.343514408440679,-2.084109979929245,-2.9473765990930576,0.02184074136048438,0.01652487762433182
C322,8,8.36,28.2,Face-to-face,Part-time,2.3486400784969614,3.6876078730368596,2.8821799550836267,0.01015463738818177,0.023489184054758708
C323,1,9.92,32.6,Face-to-face,Full-time,3.8353332350294598,-1.4477799460015848,-1.7268913752101398,0.022361602468111696,0.008173353534965682
C324,2,4.36,30.3,Face-to-face,Part-time,1.3314751642357403,0.5793633397307012,0.538877682040244,0.005779808725303593,0.00032711396119777385
C325,3,7.35,35.6,Online,Not employed,4.18199700994071,-0.577995582142047,-0.6090438701370471,0.02348780512126528,0.001371465477335762
C326,13,8.84,26.2,Online,Not employed,3.4621641705218558,5.125969456072645,3.914558832107738,0.01644557453953662,0.0744479998959694
C327,2,11.37,24.1,Face-to-face,Not employed,2.5816811313900287,-0.3620209269303349,-0.3770780195526136,0.013778237300195435,0.00030942870403602695
C328,2,9.55,29.3,Hybrid,Part-time,4.279973567391862,-1.1020702239402687,-1.2315634462329004,0.017080122985049878,0.003578673234316685
C329,0,6.7,21.1,Face-to-face,Part-time,1.4196179498495567,-1.1914772133152847,-1.685003234328977,0.008013106624076321,0.0019266786507158944
C330,4,10.47,21.5,Hybrid,Not employed,3.273944203655363,0.40126784543786,0.38765939158543605,0.018261536830766995,0.0005084674782026084
C331,3,5.93,32.2,Hybrid,Not employed,2.8366929081610457,0.09696140133907406,0.0960526947095275,0.011521800680876128,1.847705211178319e-05
C332,1,7.22,38.1,Hybrid,Not employed,4.366181942462624,-1.6109671008401458,-1.9454012504509752,0.023114086680138334,0.01047637741532851
C333,0,7.77,31.7,Face-to-face,Not employed,2.386186463759864,-1.5447286052118878,-2.1845761436763262,0.011017145063394932,0.004479656048240774
C334,0,6.26,40.1,Hybrid,Part-time,4.308941802872486,-2.075799075747093,-2.9356232056830747,0.02816784982367733,0.02141857385266467
C335,0,9.42,27.6,Online,Not employed,3.9003527720944677,-1.974931080340392,-2.792974318569531,0.018107788489232578,0.012209290337127395
C336,4,11.02,38.6,Face-to-face,Full-time,5.407612591777169,-0.6053134971633475,-0.6349161143041747,0.038307662107501805,0.0025294307944985304
C337,10,5.95,42.4,Hybrid,Part-time,4.487461508136978,2.602263479388556,2.236265045132469,0.034623466851761577,0.041930337662608674
C338,0,10.35,18.5,Face-to-face,Not employed,1.8812742493002472,-1.3715955122776713,-1.9397289755531555,0.013974705272569481,0.004506790868072001
C339,6,6.37,38.7,Face-to-face,Part-time,2.7160113176247274,1.9926722097638536,1.7155651388099313,0.01703630141047978,0.011668655929881413
C340,3,10.14,28.1,Online,Not employed,4.282709860099991,-0.6198250248362082,-0.6554217935477159,0.019804437728014972,0.0013198482940594658
C341,0,5.02,29.5,Face-to-face,Not employed,1.4126193246669754,-1.1885366316050066,-1.6808446237930355,0.006462121401782799,0.0015412750458790607
C342,5,11.37,23.8,Online,Full-time,4.917235751812063,0.03732349108431269,0.03721951713730901,0.027756301146275864,6.8174911721938716e-06
C343,1,7.95,44.7,Face-to-face,Not employed,4.092333327866232,-1.5286244468065286,-1.834785014475307,0.036997950036036995,0.015537229817768384
C344,0,11.39,32.7,Face-to-face,Not employed,3.639674174163248,-1.9077930113519255,-2.6980267508545013,0.01712079581636402,0.010750654673129054
C345,1,6.77,25.9,Face-to-face,Part-time,1.7358467614945783,-0.5585109486029798,-0.6072090582015475,0.00784324947798632,0.00041423575049946807
C346,2,10.46,32.1,Hybrid,Part-time,5.23943657219358,-1.4152305251560557,-1.6206807193219575,0.021889615234986823,0.0076377512903172354
C347,1,4.37,38.3,Face-to-face,Part-time,1.8338820950102028,-0.6157705915219618,-0.6744583184712359,0.011210498275299805,0.0007246092265846271
C348,3,4.79,43.3,Hybrid,Not employed,3.5614622895753145,-0.2975133219834776,-0.3058937969381298,0.02706267571898666,0.00042175728127723087
C349,2,4.86,17.9,Online,Full-time,1.6626078746601562,0.26166161975546776,0.25348561642503276,0.012855806805225776,0.00015054521198000639
C350,0,11.2,28.1,Face-to-face,Not employed,2.981136452046816,-1.7265967832840465,-2.441776587670058,0.01387409099518335,0.007088762144188642
C351,0,8.44,35.4,Hybrid,Full-time,5.569236032298437,-2.3599228869389854,-3.3374349528637817,0.031379790343227076,0.03104469227752691
C352,0,5.35,21.1,Hybrid,Part-time,1.7309998088028842,-1.3156746591779003,-1.8606449466799861,0.009256301200875245,0.0027205744175866336
C353,2,11.74,16.5,Online,Part-time,3.2878098446498014,-0.7102289894795976,-0.7663692595583879,0.0230399246375745,0.002029424791873394
C354,3,4.16,29.5,Face-to-face,Full-time,1.4219782304533368,1.323324997517269,1.1503634468981623,0.008216803884977118,0.002438098304521968
C355,2,10.27,22.1,Hybrid,Not employed,3.288881985384504,-0.7107044072543349,-0.766917174925951,0.01764437310924098,0.0015392016684526693
C356,3,11.22,34.3,Face-to-face,Full-time,4.641074175360414,-0.7617613898788063,-0.8149521619054931,0.02799144737826938,0.00286531151843899
C357,1,5.47,10.0,Hybrid,Part-time,1.138663388552062,-0.1299463635044519,-0.13272739132719427,0.013331138971444369,3.8539086997533965e-05
C358,10,11.01,30.5,Face-to-face,Part-time,3.3891046906237348,3.591019698248772,2.9014816167132977,0.014750284472461628,0.03265818796671274
C359,3,10.56,34.1,Face-to-face,Part-time,3.7504304012951986,-0.3874983562259805,-0.401635272540634,0.018173156776521492,0.00047179034478519706
C360,3,4.19,27.2,Online,Not employed,1.707516227154948,0.9891056425954665,0.8924501616690982,0.007965333088777504,0.0013197277601470362
