student_id,final_score,prior_score,study_hours,online_engagement,attendance_rate,academic_self_efficacy,instructional_format,employment_status,fitted,residual,studentized_residual,leverage,cooks_distance,dfbeta_Intercept,"dfbeta_Cinstructional_format,_Treatmentreference_Face-to-faceT.Hybrid","dfbeta_Cinstructional_format,_Treatmentreference_Face-to-faceT.Online","dfbeta_Cemployment_status,_Treatmentreference_Not_employedT.Part-time","dfbeta_Cemployment_status,_Treatmentreference_Not_employedT.Full-time",dfbeta_prior_score,dfbeta_study_hours,dfbeta_online_engagement,dfbeta_attendance_rate,dfbeta_academic_self_efficacy
M079,61.3,77.4,10.2,67.6,83.1,46.6,Hybrid,Full-time,75.79577538647968,-14.495775386479679,-1.8774207939133525,0.034888811525189085,0.012618358424946402,0.0966749281471178,-0.12021364649540246,-0.05180600391057785,-0.04844318601935167,-0.2487808428416692,-0.04829138338234807,-0.15653908780639644,0.0588901366219094,-0.08245523566881446,0.052785980227151065
M080,82.1,91.0,8.3,81.2,63.9,43.0,Online,Part-time,76.09548127884378,6.0045187211562165,0.7891902796240381,0.07328528250067867,0.004932527723639678,0.034071385940205264,-0.013654724007817294,0.06550350894186156,0.030145734133401124,-0.04741783566125216,0.14701129165361018,0.005021263040455874,0.01216577176905531,-0.13036694524157083,-0.03665172555654674
M081,56.7,61.8,7.9,49.5,87.5,40.0,Face-to-face,Not employed,64.69123927108808,-7.991239271088077,-1.0238434016684397,0.023143206640328647,0.0024830100785909496,-0.0662793258852755,0.04971570873627033,0.016069702780972958,0.05690247311170608,0.036926324483584,0.023728304085482734,-0.056436809714268454,0.0741641656818828,-0.015868693195728083,0.04472323731922523
M082,72.2,54.8,8.8,54.2,74.4,50.1,Face-to-face,Part-time,59.72756612438374,12.472433875616261,1.6168060161803446,0.03997271623920774,0.010816516373342197,0.11111405507209211,-0.11840869324999673,-0.036963803238709875,0.13802413684934575,0.013692718706224502,-0.15148424196011287,0.13696422565676014,-0.12024349745251861,-0.09163685837142017,0.13218276027741796
M083,58.9,66.1,1.9,55.5,66.9,30.8,Face-to-face,Full-time,53.072121599814565,5.827878400185433,0.755208065049933,0.04686953477566967,0.0028092823201278736,0.04415578573242516,-0.054944455303249276,-0.07386094788842708,-0.020358247554995743,0.028385358684553077,0.049294114697643665,-0.06310990903574791,0.05019790428445472,-0.030303700384991562,-0.07724483271685187
M084,61.1,50.4,5.9,52.4,74.5,40.7,Face-to-face,Part-time,53.50698360511164,7.593016394888359,0.9745246813902047,0.026923933946789155,0.0026282222820071433,0.0790138626240068,-0.06866564383561904,-0.05127959859467581,0.0652456258039711,-0.00878327292557516,-0.07633993616318853,0.020733507830318267,-0.027737537257307134,-0.03404074584871998,0.012893142219600823
M085,78.2,73.2,7.1,67.7,92.2,55.0,Face-to-face,Full-time,68.6739233177971,9.526076682202898,1.2378860975430692,0.048627779776660746,0.007816280532595728,-0.18378125123525207,-0.10050293193987328,-0.10185449288594267,0.04750159660465586,0.17165168346911644,-0.032412362463699364,-0.0517060945847244,0.08551032982406684,0.14501224093817724,0.10714611188487667
M086,64.3,57.2,10.6,74.5,69.9,55.0,Hybrid,Part-time,67.87163315165267,-3.5716331516526765,-0.46246741951946096,0.046689060357999836,0.0010506744070446544,-0.014292960053897356,-0.023750452457240123,-0.0002611532865512403,-0.03100084890550215,0.0043226821316030214,0.04499425070027088,-0.021649849958186876,-0.0008622710080128502,0.03941620598834454,-0.057055066911889614
M087,59.7,56.9,3.2,72.7,80.8,46.7,Hybrid,Full-time,57.556321101357426,2.1436788986425768,0.27918074717568725,0.058149166124251035,0.000482933337812489,-0.027164601763733393,0.016133500617387997,-0.022943008167430005,-0.004205742814766578,0.020481522359123983,-0.01939647372555115,-0.042611765218564565,0.04326431379565593,0.021482320349482473,0.019143288014879963
M088,61.0,57.5,6.8,63.5,70.2,35.0,Hybrid,Not employed,63.21126818804431,-2.2112681880443077,-0.2846071228267412,0.03566025676931781,0.0003006046217222554,-0.03558171463038197,-0.022511483166306773,0.0012704624559716977,0.03049477008020864,0.030276557846330435,0.001810688648419017,0.004060566751310305,-0.0023915983719375463,0.025354472702026332,0.018650845578378327
M089,62.6,83.9,8.7,61.0,85.1,51.3,Face-to-face,Not employed,76.42828352662525,-13.828283526625249,-1.781160626565496,0.025547664987373295,0.00824812140807552,0.015555439307017712,0.10045220904921565,0.06993268010152084,0.110373844793992,0.12060245056037576,-0.15429077039588204,0.029770990907401998,0.02650856145076022,0.0592118817098928,-0.057721449222169915
M090,68.2,62.0,6.7,70.9,84.6,34.7,Face-to-face,Part-time,63.80919933677722,4.390800663222784,0.5641343533478498,0.031361538139277,0.0010331178383145838,-0.0047191621657427345,-0.0488331512061477,-0.056617594920816104,0.04010220779781445,0.010643901688422481,-0.004966132038996071,-0.01937809437240092,0.04719557345026965,0.024237992524055684,-0.044179524411656124
M091,72.6,83.6,6.6,45.6,95.2,48.3,Face-to-face,Part-time,70.06324794974202,2.5367520502579737,0.3276061308251622,0.04206679637812463,0.0004729481252498132,-0.021972410751480508,-0.01670842346558649,-0.008028218989205062,0.03159297002354832,0.007443674999844759,0.029772861552810274,0.0009453041281508709,-0.02665770593045098,0.022511073017234793,0.0043663981518853034
M092,42.6,46.2,1.7,53.5,82.3,39.5,Online,Part-time,46.045471953062915,-3.4454719530629134,-0.4441507842357134,0.03822894517210425,0.0007865653857811758,-0.009402793753703495,-0.004598833254090971,-0.03142601799655115,-0.021558353080900414,0.008898432095292862,0.03756868387333181,0.024180374108964335,0.00517377710276234,-0.01600562370396333,-0.014587346044415628
M093,91.0,70.9,17.4,96.4,85.6,44.7,Hybrid,Not employed,91.28898831585127,-0.28898831585127027,-0.03777467908189176,0.06531921939188856,1.0010676141478866e-05,-0.00028662507492279213,-0.001676285875172973,-0.0008648813169802194,0.0015737748017061882,-0.0008177903353102776,0.0014793900695889788,-0.0060968693928472335,-0.0010041539476498963,0.00020804271669437903,0.002793791038607032
M094,94.0,72.6,11.5,76.3,96.5,55.0,Face-to-face,Not employed,79.65860654038931,14.341393459610686,1.8532218285170226,0.030840929074842698,0.010827009236964079,-0.15341918254036027,-0.13914738457014683,-0.10851036787298245,-0.06226937412964604,-0.00042595901439227937,-0.06650595854686026,0.019793815257242206,0.08461753895461437,0.12235149483985847,0.1230762993035492
M095,61.4,64.2,8.1,81.0,80.2,45.9,Online,Not employed,68.97033856293895,-7.57033856293895,-0.971987602885493,0.027690251693733153,0.002691142601097194,-0.012645158190741322,0.0049994155662032806,-0.07013604382519269,0.08100596434501481,0.06294461744476977,0.01907572313169474,0.012212523741489633,-0.048927006959871795,0.03295628453232297,-0.019359687179529277
M096,69.3,73.7,7.0,65.6,100.0,55.0,Online,Not employed,71.5488221094314,-2.2488221094314014,-0.290557775787961,0.043048910192733277,0.00038113722385180215,0.02960977795721729,-0.005651965038099029,-0.029270737696485267,0.016127105184928603,0.008991266317115968,-0.0004888506418939807,0.009334665732783779,0.004832926793878063,-0.026181209723448458,-0.02659343445462298
M097,55.3,87.8,4.4,31.6,80.5,37.9,Face-to-face,Part-time,64.55829069866101,-9.258290698661014,-1.2191335924178106,0.07367088552383844,0.01179818958257672,-0.07138298366561008,0.04569586066806569,0.00046075868864164926,-0.08152572750082532,0.04582952940757598,-0.23126597241775168,-0.021178114955507133,0.18436358948057635,0.053274408713798856,0.1002150747073889
M098,69.5,62.1,7.5,68.2,78.6,47.1,Face-to-face,Full-time,62.92932675009858,6.570673249901418,0.8446609534764288,0.030917456943347955,0.002278717294709233,-0.028667055190044984,-0.07364168168122769,-0.06245880072828575,0.01866363935089117,0.09975055835775509,-0.05162054340055604,0.009430454302256266,0.04523399846877893,0.02721282433991093,0.023917573830740144
M099,54.2,38.6,5.4,74.3,63.7,27.3,Online,Full-time,48.33411554715688,5.865884452843126,0.7711043131071503,0.07371148847584563,0.004739124481087878,0.09133420627102427,-0.01838788573267298,0.05378520751479203,-0.014659584523087776,0.07403951405195888,-0.09867186445647667,0.054042713784115515,0.03373021395222963,-0.025854225403436785,-0.08959279683873032
M100,70.3,67.3,6.0,62.8,73.1,39.5,Hybrid,Part-time,64.18105840077794,6.118941599222055,0.7829922859841755,0.022370425334099515,0.0014049687946721253,0.03191643128328994,0.05382372786363968,-0.012986012153788067,0.03246858264668849,-0.03302390010805388,0.031856639111615626,-0.028731431130443436,0.008065754320329252,-0.04208947883847485,-0.02076433792961585
M101,43.8,57.6,3.9,43.1,75.8,25.6,Face-to-face,Full-time,51.75978209304138,-7.959782093041383,-1.0360153515966335,0.053366489149752935,0.006049169081082804,-0.09489218058621644,0.06296852062388905,0.037453854155412386,-0.0036133077934929173,-0.10393423423636046,-0.00286118575933038,-0.055644269611135694,0.055307079160314285,-0.02902900776205558,0.17258496339777998
M102,68.9,76.5,6.4,61.0,77.8,46.5,Face-to-face,Not employed,69.05697732246001,-0.1569773224600084,-0.02011475955859399,0.027372092022345147,1.143080601617785e-06,-0.000649775690264839,0.00117984501070483,0.0013384386746564244,0.0017059175280104294,0.002052270988199206,-0.0015016786239123892,0.001398698323591395,-0.0005506937048106933,0.001380442581271553,-0.0003635762933279477
M103,41.2,58.5,1.0,51.7,67.3,31.1,Online,Full-time,47.20189023470517,-6.001890234705165,-0.7756546009684199,0.04157804950597942,0.0026140578141525908,-0.06280258484907165,-0.007644363720705151,-0.06635027213674692,0.025289115082081474,-0.03232228439137284,-0.01914379652256762,0.01627714870318541,0.017942000166370473,0.02763982736060468,0.06459551649019189
M104,80.0,77.6,8.0,64.7,76.4,44.0,Hybrid,Full-time,71.35276435711782,8.64723564288218,1.1105261325689395,0.027078073489807338,0.0034292950372319625,-0.022970263939842816,0.07411065752787965,0.012652928913001788,0.004882859644729576,0.10214931373336081,0.06368610625538751,0.034702901796868184,-0.013214973106909486,-0.0005005553830185157,-0.03877747490812871
M105,54.3,73.0,6.2,51.7,63.7,47.2,Face-to-face,Full-time,61.01127322697839,-6.711273226978392,-0.8645489611108645,0.03485225794889752,0.0027017281288175673,-0.05547384421470858,0.059724971698080526,0.027475800244634793,0.00037425526651408146,-0.04600182737753571,-0.03868113814869243,-0.028738360156998186,0.041063427981042844,0.08810434401405531,-0.021575417114925128
M106,62.7,65.0,9.4,67.5,86.9,48.4,Face-to-face,Not employed,70.8341898586406,-8.134189858640596,-1.0392840075807888,0.017611126485005797,0.0019356969190649608,-0.002418323217371859,0.07059757007162855,0.056225848542493705,0.056401319970309574,0.037090353013201086,0.04066801165795799,-0.007661726276244111,-0.021918185113558263,-0.008433417394416226,-0.03222975161562265
M107,77.7,65.8,7.8,46.9,85.5,48.7,Face-to-face,Not employed,65.4573202665129,12.242679733487108,1.5738152556168086,0.02430755145743299,0.006135596430780051,0.0758946702125656,-0.07055896447071984,-0.01487041654818486,-0.08767159849004967,-0.08377980473878523,-0.02682612797199256,0.06028919900219336,-0.13801236712253862,-0.020764508668890746,0.06479504819642426
M108,85.2,71.7,13.8,79.8,83.0,55.0,Face-to-face,Not employed,81.33256256183509,3.867437438164913,0.4983184862134483,0.03716044588701231,0.0009611875724793052,0.0009532279932797283,-0.04171526803570421,-0.01805355070433493,-0.019937233477382747,-0.008236717355819306,-0.01887222639812716,0.042069902379077984,0.00597885685297356,-0.019842213430052137,0.029480843173487557
M109,68.5,63.8,8.2,51.3,77.8,41.2,Hybrid,Part-time,64.74965432423502,3.750345675764976,0.48105653494950984,0.02849923899091606,0.0006808917219155942,0.032007286977391934,0.03871382908245087,0.02162505669428637,0.03262928539309273,-0.0006706246020785936,-0.001455834514220634,0.0396172206197777,-0.05213398894066715,-0.014488482297558586,-0.01224369648652189
M110,57.2,48.3,4.4,53.1,88.7,42.6,Hybrid,Part-time,54.50788320472985,2.6921167952701524,0.34690737724139376,0.03779869344747139,0.0004743743315781402,-0.006412894536236853,0.027682301353508975,-0.005542620190288859,0.02240940821543302,0.0019289620175290136,-0.03606665137122624,-0.016276706542093712,-0.0013861126084832361,0.028844425464376083,0.014213691544220627
M111,72.3,65.9,11.8,77.8,91.8,41.6,Face-to-face,Not employed,77.02145534140041,-4.721455341400414,-0.606515152166631,0.030848769389499684,0.0011738024075310452,0.00444559629032401,0.048555358807876293,0.0340208148265912,0.025300094125182655,-0.003459541925550897,0.023199957989721447,-0.03515680878593728,-0.02617564992643052,-0.03024520403811556,0.036904657472815315
M112,73.3,64.5,5.8,73.5,89.3,42.2,Online,Not employed,65.8642043939963,7.435795606003694,0.9546637511154529,0.027715620496877483,0.002598850866728361,-0.023580984427940075,0.006043452815304049,0.061559728957696805,-0.07843118697211351,-0.05468286364505083,-0.0037633541441565764,-0.05407941429437566,0.0496897221241349,0.03756970129034853,-0.008149215190043952
M113,65.0,45.4,6.7,56.7,81.4,45.7,Online,Part-time,53.28242169529047,11.717578304709527,1.5247933849659603,0.04837271587917383,0.011757931145848954,0.0695349313679284,0.005687465354640775,0.18899106926227546,0.11847162335252237,0.036989777018412995,-0.20960045947078562,0.13601038525509906,-0.14020409742109333,0.018605647721912495,0.09393567789066197
M114,85.5,90.6,11.6,72.6,85.0,43.8,Hybrid,Part-time,85.12905527366613,0.37094472633387454,0.047910473924249096,0.0426665196137725,1.0269932945120058e-05,-0.0017622107320895155,0.003056968273186245,0.0011365684795582032,0.0038821735265146063,0.0010822950547035447,0.006333907217712219,0.003222030428176732,-0.0016668624444641563,-0.00027548884002371465,-0.0034930643193801397
M115,46.5,58.4,2.1,45.5,73.3,49.6,Face-to-face,Part-time,50.01270311556494,-3.512703115564939,-0.4548093808712126,0.04659950257490665,0.0010141493275122265,-0.01449776109739613,0.02695699871046379,0.03650230827974844,-0.021846051696828385,0.029854331797137097,0.01115924392431311,0.04984086311662861,-0.001223754489479298,0.025062544723659586,-0.05541699791593403
M116,45.6,47.1,5.9,80.0,78.5,43.7,Online,Part-time,56.07193062175521,-10.471930621755206,-1.3553831210985656,0.03988200990579496,0.007606236375556628,0.007569244773929099,0.0294733466926016,-0.055829351608571956,-0.07615454462842633,-0.0033125006714172433,0.16051771130475795,0.042365724091768316,-0.11091157861819778,-0.011401489377827185,-0.06916319702634996
M117,56.5,55.8,8.8,66.7,63.5,33.8,Hybrid,Part-time,62.80141372587842,-6.301413725878419,-0.8147500878376356,0.04225615134707343,0.0029326191667018663,-0.11456712008284232,-0.04754880769868805,-0.00732499097667773,-0.03628023007071365,0.022235898018816095,0.019573691448518806,-0.061713801874691686,0.021969271763944736,0.09318845643505795,0.06621627881375121
M118,68.0,90.0,19.0,98.0,58.0,53.0,Hybrid,Part-time,95.80733394303175,-27.80733394303175,-3.8879841720058703,0.13504551438460366,0.22376947371842712,-0.32086896382339825,-0.10508527300765515,-0.18229209572384686,-0.32153472814251327,-0.027285793466069352,-0.3596353642342722,-0.8569001165293418,0.12660175013226518,0.912967958092272,0.044376395585616436
M119,69.7,61.3,8.4,70.5,95.1,43.8,Hybrid,Not employed,71.49849732892993,-1.7984973289299262,-0.23052398902541352,0.027747576450585107,0.00015222117321319408,0.010101081683194317,-0.017714859851570067,0.003542247258185469,0.015066991865681289,0.006399503928512131,0.011985405889365228,0.007285609289123288,-0.010269960606974675,-0.02025532771723782,0.0013965764985292507
M120,74.8,61.1,10.7,49.4,85.9,37.9,Face-to-face,Not employed,68.25037079055247,6.549629209447531,0.8484815776805632,0.04574298761486048,0.0034547427753792857,0.09235172628822562,-0.043517087298219875,0.018058678199343876,-0.03605937611897229,-0.008384447769490736,-0.030900956314542392,0.1348012285578802,-0.11377187621073058,-0.002093125707078311,-0.07321909499887364
M121,65.3,63.6,8.7,67.4,68.5,47.3,Online,Not employed,65.88000562054768,-0.5800056205476807,-0.07501820149515971,0.04535364616536143,2.6839848378160304e-05,-0.00857247103103216,-0.0005097354040909037,-0.009526291113951839,0.006687068804436383,0.006893766008942916,0.0008029679958123386,-0.00526527986663659,0.004794796448916721,0.010157719541159141,-0.002623488966070987
M122,60.4,59.5,4.1,43.0,70.1,41.9,Hybrid,Part-time,54.665123915845,5.7348760841549975,0.7388900564774649,0.03592249752022633,0.002037882716999592,0.06929589600979118,0.06622233356657586,0.015066170110323117,0.029031027843633678,-0.04526523051224915,0.002726143996915222,-0.009978538430095772,-0.06298110966403894,-0.05730223840847611,0.018108108213129807
M123,54.4,58.8,8.1,62.0,81.2,39.2,Hybrid,Part-time,64.65764312637901,-10.257643126379016,-1.314080696125043,0.020371735145412635,0.003580874170739114,-0.04071822693510404,-0.08935719660114581,-0.011059891090316585,-0.08805687853011454,-0.01564641251167522,0.04987045443691281,-0.05585907785294687,0.038892824383173256,-0.01456374293151523,0.04711542088650522
M124,65.2,64.3,4.8,43.9,95.2,52.4,Face-to-face,Not employed,61.291804225580925,3.9081957744190774,0.5040303498238922,0.03889632608387083,0.0010311200030414097,-0.017006926483916548,-0.019252121964799897,-0.02153162191678877,-0.028904461420635397,-0.02850610979452871,-0.016443182773130092,-0.03264876230350331,-0.018839785093488968,0.033381737854788,0.05046575670377899
M125,53.5,49.2,4.0,75.5,58.9,34.3,Online,Not employed,53.12704953549802,0.372950464501983,0.048878869828050425,0.07025054840961029,1.812210509413805e-05,0.007839149662244986,-0.0002708304088676188,0.0021936760488642927,-0.006647145500657808,-0.007254185100165467,-0.001565620356931145,-0.003438528862978494,0.004055550191433563,-0.007935483457208752,-0.001527718945531
M126,64.8,61.0,5.8,56.3,78.7,51.5,Online,Not employed,60.206698621773015,4.5933013782269825,0.5929037089179948,0.04020808276950104,0.0014763779642185874,0.030561402100515892,0.013323651725222848,0.07105090334084789,-0.050050407665705114,-0.05319826665460419,-0.019941078089508287,0.0021586884049253413,-0.041281593604600715,-0.03362376383759272,0.05794277893512947
M127,72.2,67.9,11.0,83.9,85.4,44.6,Face-to-face,Part-time,74.54271303941296,-2.3427130394129563,-0.30132445243063344,0.03433888446385001,0.0003240136951213199,0.013999358643865568,0.030591923364048212,0.026531448003721526,-0.027951397411834406,-0.014876055618252178,0.008444763730227848,-0.00779783647519429,-0.026060733832938925,-0.008976132861163943,0.00497045990088536
M128,53.7,62.6,1.4,63.9,79.2,44.3,Online,Part-time,53.60357955902457,0.0964204409754359,0.01243489609869507,0.039812458926701405,6.436259978247694e-07,-0.00035505656998757924,3.2346265376879026e-05,0.00046177326862692784,0.00043140782747163746,-0.0006761855501581101,0.00017606902832187062,-0.0017019620461779792,0.0007516911490010988,-4.2557167934018145e-05,0.0007513556478841206
M129,77.8,67.6,11.6,85.2,71.8,49.8,Hybrid,Part-time,75.63291616240186,2.167083837598142,0.2786889007750968,0.034070992045287796,0.0002749376845172632,0.001709498409181312,0.01154923637781191,-0.0049530831562823174,0.018142287174825338,-0.000432632582653,-0.006811007391659628,0.009783605499967802,0.014179947142604654,-0.02065404862841757,0.011952759125085774
M130,37.2,44.3,6.6,56.9,79.2,33.9,Online,Part-time,52.524695216797326,-15.324695216797323,-2.000798234256579,0.04853745016329271,0.02018671884554953,-0.1926044792529205,-0.004744757344571355,-0.25076603022353416,-0.14049047734941272,-0.05414786848072909,0.21513674424988652,-0.2332971561915187,0.1886949344060529,-0.014199819914657585,0.11763103434123784
M131,57.0,71.5,6.2,62.5,65.8,47.5,Face-to-face,Full-time,62.34255970974417,-5.342559709744172,-0.6862233757956658,0.030239064854413696,0.0014713847058443578,-0.016790002429467585,0.055335585041896944,0.04578944654728528,0.0016145230849222638,-0.04005361776356275,-0.01886084205688186,0.00844219375279319,-0.0197218793239275,0.05259196225437986,-0.022031504192934384
M132,74.9,80.2,9.3,76.0,82.6,55.0,Face-to-face,Not employed,77.70661042035292,-2.8066104203529108,-0.36066164362813896,0.03242194948558465,0.00043734066245261895,0.013827639565427968,0.026941790034607664,0.028780043915361198,0.02419721580286302,0.025797345417240252,-0.016951482836581766,0.022397290699991558,-0.02742479800987014,0.015232111831391722,-0.02827372049287035
M134,41.5,58.5,5.9,72.1,88.9,45.4,Online,Part-time,61.00006728101395,-19.500067281013948,-2.5307074750812313,0.028192473451485196,0.018198406673470766,0.14649371499234382,0.019941140562954863,-0.16264035300372207,-0.18005399006337866,-0.05667962480536476,0.14840237495580838,0.05655493040523465,-0.08220084946669717,-0.1678131087524023,-0.10061658836983677
M136,60.7,54.8,6.8,51.4,85.9,43.9,Face-to-face,Not employed,60.2123875420304,0.48761245796960395,0.06232555268186247,0.022479726802014932,8.96762731054997e-06,0.0033013293461845636,-0.0032323676871713197,-0.0023287857683037282,-0.0038478457873918582,-0.0030344262465740726,-0.0045210382862452755,0.0006078996325278731,-0.002148725839941739,0.0008273833060256179,0.001218794627522725
M137,53.1,57.7,3.5,68.2,74.5,33.6,Face-to-face,Not employed,57.793390360547576,-4.693390360547575,-0.6100701664791176,0.053448679027856605,0.0021067377684289633,-0.04141070653566673,0.043644459726316365,0.07768672391141111,0.0673303510636571,0.07084419772350006,-0.003375261817373204,0.08819071633242113,-0.08336093491150458,0.02863492759482205,0.03482348862055888
M138,56.1,71.9,10.1,61.5,81.6,49.4,Face-to-face,Part-time,70.86941754409877,-14.769417544098765,-1.9043455503615072,0.02585719329466863,0.009529088181216984,-0.01013699922487904,0.14427351981531253,0.053155014257925785,-0.17803606575648467,-0.04855991636943924,-0.00507001332939908,-0.14264915539539286,0.0965547525051721,0.03964806969068385,-0.0578161319716015
M139,70.0,59.9,5.3,67.4,75.6,45.0,Hybrid,Part-time,61.07532406955451,8.924675930445488,1.1459767910163927,0.026471325548691083,0.0035665768507259625,-0.0009256998249346852,0.07245547695880998,-0.04984294532565199,0.048747662797652996,-0.045939790735011365,-0.028350492288987825,-0.0986558931405675,0.07153031861874888,-0.02892981322619388,0.056435045380833465
M140,60.5,57.3,3.2,39.3,90.9,42.4,Hybrid,Not employed,56.88505534755551,3.6149446524444926,0.467919573251467,0.04603461667605725,0.0010597686963949035,0.010679297930805761,0.05295095062520264,0.008226407650924385,-0.040329373436868654,-0.03889162742791043,-0.013487462396248569,-0.03155815280567176,-0.030251353933344705,0.026435648406184255,0.010510516216892972
M141,69.0,67.3,6.9,63.2,77.3,46.6,Hybrid,Full-time,65.32038320412444,3.6796167958755603,0.4705350248326567,0.022544144660681983,0.0005121923943489214,-0.01330681935890419,0.03136708551682869,-0.0003664332395317737,0.0017233301079819998,0.04302277203346563,-0.005999028264379932,0.002447255074095168,0.0025090311631645367,0.008901857483990886,0.008675348099764968
M142,83.9,71.0,10.4,66.9,59.5,52.8,Hybrid,Full-time,70.0441752741471,13.855824725852912,1.8109226801605394,0.05316655948831711,0.01825343592471823,0.11745313578849907,0.10640308524361523,0.06803455485627911,-0.0011614419161810785,0.12044415740483007,-0.005016971350622189,0.18521006794746162,-0.09927543740992661,-0.24466750246069582,0.11149645468550969
M143,63.3,50.9,6.0,46.2,82.1,29.0,Face-to-face,Not employed,56.24490820081902,7.055091799180978,0.9125177114504077,0.042300001161126664,0.0036802322464139984,0.12232869428403928,-0.04429085723567741,-0.025139451502059814,-0.06730018722622197,-0.04755491246103189,-0.04132053161473545,0.0436592128724007,-0.0560003317429103,0.00043289204425775094,-0.11189283151245369
M144,58.1,69.6,11.4,79.1,90.7,44.6,Hybrid,Not employed,80.0472415537373,-21.947241553737292,-2.851139121880416,0.023776923227655185,0.019266635715016713,0.0788538611951257,-0.1899482503572614,0.003961490711020433,0.17087373361987396,0.05816555711482324,0.03772823463435943,-0.07277252018618345,-0.10195635582673476,-0.11610479915972503,0.08943141020189652
M145,73.0,80.1,7.1,62.3,92.3,49.3,Online,Part-time,70.66260809817503,2.3373919018249723,0.3010042829749042,0.03667529024706354,0.00034616225530260773,-0.02294350534031729,0.0024964336099199016,0.034022006213893036,0.02505963912872695,0.0068470763723085725,0.019738536952481896,0.0068199332999174245,-0.018692403870318758,0.015754949851832508,0.008392553228230567
M146,95.9,80.2,8.9,77.3,90.6,49.8,Face-to-face,Not employed,78.46324851688146,17.43675148311854,2.258692980910561,0.02936632250847919,0.01519352311659308,-0.15974014050532337,-0.1676407887891121,-0.2037092104317959,-0.13771481228703772,-0.10833302190880548,0.11857379985128985,-0.1665535600076648,0.21979323762059944,0.05617601714098878,0.050914000771323326
M147,78.9,67.2,8.3,55.0,84.7,46.6,Face-to-face,Not employed,67.93590802666597,10.964091973334035,1.4028082079986928,0.016977617818241968,0.0033859751239648404,0.05669574674957704,-0.075303537138341,-0.038422341505651714,-0.08235239961160817,-0.07241056686440994,-0.008652135348583955,0.03566703475428989,-0.062239123565706996,-0.02103864025290597,0.021378449849381174
M148,75.6,64.8,7.9,77.2,93.5,42.3,Hybrid,Not employed,73.07100196387769,2.528998036122303,0.3250098021864906,0.03264822855431676,0.0003577471860245207,-0.018694309934292597,0.022892839528716253,-0.013439585098252748,-0.024485145901989767,-0.013428080952171075,-0.00699175795530633,-0.024683377942520887,0.03186697087681646,0.025714927252589424,-0.007005844825025557
M149,77.3,76.4,8.4,59.9,69.9,35.1,Hybrid,Part-time,70.621899008228,6.6781009917719985,0.8640223640102583,0.04320783718414543,0.0033745957629940544,0.08028260104788212,0.06273941545310693,0.0233830367976607,0.042333125782772076,-0.027832336692655647,0.0914759202867066,0.05126426222883256,-0.05738885802072579,-0.08251594219913491,-0.09279162366031768
M150,70.4,64.1,5.3,55.5,81.6,39.2,Hybrid,Part-time,61.85254808010815,8.547451919891856,1.094029250344764,0.020656001523317147,0.002522536971448483,0.015109950243535423,0.08544914890535112,-0.0063851816343612495,0.058072425518848954,-0.021222851585022108,0.01636131916363104,-0.034198049764501394,-0.019309193435677323,0.012623422193826781,-0.02766717831784106
M151,70.8,66.9,6.8,56.6,77.9,42.1,Face-to-face,Full-time,62.07108580895543,8.728914191044566,1.1195430755372104,0.024440825488488603,0.0031370220124242254,0.005971230019111032,-0.0817213108047545,-0.04911463017888747,0.021979200897058095,0.12319790663339773,-0.006985763424232146,0.04788707251321751,-0.01707181288142036,0.02147173754363969,-0.03297690987480857
M152,65.9,75.0,6.0,64.1,85.1,46.7,Hybrid,Full-time,68.42566412653427,-2.5256641265342665,-0.32415761043611596,0.030119610194859845,0.0003274557828693226,0.029120280480905817,-0.022704907561396606,0.005220697206669235,-0.002086882685738659,-0.03173857795391555,-0.010483301294000795,0.014058530926908258,-0.010955989072450444,-0.023331708233518027,-0.002677839708769104
M153,71.3,66.8,8.0,77.1,92.1,36.2,Online,Part-time,68.8117255573418,2.488274442658195,0.3203718471880612,0.036252694342152225,0.00038743511125034465,-0.01538819164624311,-0.003930874399366384,0.025102831689334713,0.025657983258350864,0.01659943203577676,0.0013732250595657415,0.012387755001608191,0.0063854533212792785,0.02743857350793251,-0.028468476492258685
M154,46.9,65.3,1.0,56.2,77.7,33.2,Online,Full-time,52.1294777757607,-5.229477775760699,-0.6754944017594052,0.041161589975969116,0.0019629372749495767,0.0009539785369273299,-0.006024047686212977,-0.046450998188100966,0.014769048079117058,-0.04286117682158402,-0.03261740099047276,0.040444149516245864,-0.009877036668435039,-0.02479709360674239,0.05316730083037797
M155,52.8,60.4,4.8,41.2,67.9,36.5,Face-to-face,Part-time,53.493176905609694,-0.6931769056096968,-0.08929525116867894,0.03761949289425383,3.128930769216313e-05,-0.01237682759616438,0.0050944910266879214,0.0023701595605434595,-0.004756091758287341,0.003954276334535489,-0.0017120032873477824,-0.003035940175791428,0.008264144922132172,0.008801078742974677,0.0034775927964442086
M156,57.8,62.5,2.5,59.6,73.4,33.9,Online,Part-time,53.80488006696552,3.9951199330344807,0.513611610819671,0.032752917408766444,0.0008958251654255228,0.03011852431967189,0.002556395092545367,0.03537431176641066,0.016267416607525922,-0.026152526152180895,0.023565637420105756,-0.026612908942051552,-0.00016922796291481333,-0.02307714997837569,-0.028106080746067973
